id,cattle_id,heat_date,allows_mounting,vaginal_discharge,vulva_swelling,comportamiento,was_inseminated,insemination_date,pregnancy_confirmed,created_at,updated_at
c4768766-53df-40fb-8b6c-b9ff7ecb8075,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-12-02,True,turbio,normal,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
489d707d-fe76-41d5-b130-bb50e3d513ee,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-05-15,True,seco,leve,monta_a_otras,True,2025-05-15,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
8ed395c4-0f13-437c-9761-ac27125f1b20,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-06-08,False,turbio,leve,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
2a657c27-880e-465c-846c-6aa76af17a00,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-06-28,True,turbio,leve,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
8cec59f5-7f1b-41de-9f1b-430528b058e8,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-07-19,False,turbio,leve,lame_genitales,True,2025-07-19,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
ecebe361-96c1-4229-aa5d-2c7cda5baefc,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-08-12,False,cristalino,normal,mugido,True,2025-08-12,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
0f2fa851-e798-4ab5-b7a4-13c9f1f8ae5b,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-09-03,True,turbio,alta,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
786e9c0b-2890-42be-841f-9920d2872c16,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-09-26,False,seco,leve,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
c12856b0-17e4-4fe5-9dc9-68ff71fccdd8,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-10-18,False,cristalino,leve,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
af6eb8ab-11a5-4aac-90cc-37b3d3d1ed4f,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-11-07,False,seco,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
3637265b-4737-462b-9959-7bbe3790cf2d,23261ffb-ece8-4af9-95ec-7e43ea6a964a,2025-11-29,True,seco,normal,inquietud,True,2025-11-29,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
26f1b74f-f87e-49eb-b6d1-e53cdf63f027,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-06-04,False,cristalino,leve,monta_a_otras,True,2025-06-04,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
d8a6c79d-624f-4e43-bbdb-f8b157d208ec,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-06-26,False,seco,alta,mugido,True,2025-06-26,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
c92fd053-ea88-4e42-b3a8-cb45011dcbfb,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-07-20,True,seco,normal,lame_genitales,True,2025-07-20,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
3fbd0a6f-c30d-40a7-aa8e-8f61d2636adb,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-08-11,True,cristalino,alta,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
fb15135d-32de-43f5-b95a-b2f84ebf2a8a,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-09-03,False,seco,leve,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
27fa423b-3625-4063-94ea-be8e3c1ccb85,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-09-27,True,cristalino,alta,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
2db6e9f2-c387-4b94-b08c-624111216560,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-10-20,True,turbio,leve,nerviosismo,True,2025-10-20,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
ebbcf1a0-dc0c-4fe5-a6cd-0c7dac43caa0,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-11-10,True,cristalino,alta,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
0feacfcf-0873-4c9d-b39a-e7c860fcabb1,d6fde476-0dda-477c-8fa0-a0a6ee7fdf3f,2025-12-01,True,cristalino,normal,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
93eb8524-4bf0-47bc-9f0f-7b603db1e8a5,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-02-28,True,seco,alta,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
4328efdf-53a1-4f36-a2d5-0462ebbd8bd7,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-03-19,False,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
42faa6cd-ed5c-4928-9412-82d7729bce1f,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-04-07,False,seco,leve,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
bb673de6-73ae-433c-ac60-e6cacf9c0098,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-04-29,True,turbio,normal,nerviosismo,True,2025-04-29,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
12e6d717-e5b2-47bf-86fd-a2f1e3882c79,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-05-20,True,turbio,leve,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
84990358-3487-4601-b011-4b24c740542a,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-06-08,False,seco,leve,inquietud,True,2025-06-08,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
b4dabe06-6600-404b-b067-f9d0bc66bbe5,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-06-26,True,cristalino,normal,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
527799ea-2b5a-4b94-92c5-0d406e6ac1df,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-07-14,False,turbio,normal,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
a2b9fd97-e254-4370-9646-62c827dd2aa6,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-08-01,True,turbio,normal,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
92d06cb2-bedf-45d8-afab-0133da8dbbc2,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-08-22,True,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
a1b8cd6f-882d-4759-af8c-d5735f17650b,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-09-12,False,cristalino,leve,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
48032e6d-b7af-4056-ab26-e97097ad5294,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-10-04,True,turbio,alta,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
98ee0b6d-222a-40b8-abf3-b0510bacd07c,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-10-26,True,cristalino,normal,mugido,True,2025-10-26,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
427ddd92-940e-406e-8837-5769b401d941,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-11-15,True,seco,alta,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
32c3bd72-7469-42eb-85e0-6c2e9bf5320c,1914a8e7-90ae-4f6d-a281-0056bb7e207d,2025-12-04,False,turbio,leve,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
ce9cd57b-2f0c-467c-baa5-d8a73c13067b,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-02-21,False,turbio,leve,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
a0b6c9fc-61a1-4cdf-b7c2-2adbbe524535,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-03-18,True,seco,alta,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
2ac1d6bb-8202-4f65-b345-653f31d9ccec,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-04-11,False,cristalino,leve,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
ce5a3d72-a7d6-4a60-86e8-eb30caedae60,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-05-02,False,cristalino,alta,nerviosismo,True,2025-05-02,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
48bf7c25-8770-4b70-bb02-5da68439ffae,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-05-23,True,turbio,leve,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
9249fb18-5359-4ba1-ace8-c3b8dece1cfa,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-06-16,True,seco,leve,olfatea,True,2025-06-16,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
aceb88ae-1081-47b3-863c-495157730fe7,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-07-07,True,cristalino,leve,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
8dff8848-4f99-4b92-bbbe-752ca269fe42,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-07-31,True,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
5bce1f8e-24b7-4a4f-aacf-8be519644e92,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-08-23,True,seco,leve,nerviosismo,True,2025-08-23,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
4d56dbc7-0ab3-4c10-abd8-ec072b11c860,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-09-17,True,turbio,leve,nerviosismo,True,2025-09-17,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
0013ff9d-7e10-4e77-bbab-995d980a00ee,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-10-11,False,turbio,alta,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
c75a1f0e-a261-4c9d-8ee2-05da2af15d23,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-11-02,True,cristalino,normal,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
cada55f3-5661-4de7-be07-87e6e5333737,0ee61ad6-c79c-4b6f-ab63-2739b6609a52,2025-11-27,True,seco,leve,lame_genitales,True,2025-11-27,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
4740b9e3-42e9-4680-9639-dd9de7848dd9,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-04-04,True,turbio,alta,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
936fcd86-4f4e-4c04-8e07-214f0617ef00,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-04-21,True,turbio,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
ed43b7d4-cb78-45d3-a310-6bdf5c168071,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-05-09,False,cristalino,normal,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
ce2f5dec-3730-4911-acd5-3dcc033522e6,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-05-27,True,turbio,alta,nerviosismo,True,2025-05-27,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
37783448-25a2-45f5-a0f1-25f0f184f4a8,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-06-14,False,turbio,normal,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
f16b1aa5-6fdc-4e17-a2ff-8be295b0d79b,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-07-01,False,turbio,leve,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
b6ce74a7-3de6-4f7e-8cfd-e285c88c19f5,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-07-20,True,turbio,normal,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
6f512e10-f757-416e-89e7-cd1268c89c85,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-08-09,True,turbio,normal,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
2f55d615-d265-4174-b9d9-5efedf63cbcb,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-08-28,True,seco,leve,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
1a37fac2-2a82-4e07-a57e-26ab35713758,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-09-14,True,cristalino,alta,nerviosismo,True,2025-09-14,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
9a933af5-0f44-40d6-bde1-aefa7f633ad8,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-10-05,False,turbio,leve,monta_a_otras,True,2025-10-05,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
c7de0830-0783-4af1-bdee-c93efe34254d,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-10-25,False,cristalino,normal,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
11337978-37f7-40a1-bdbf-816dbf8d2503,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-11-13,True,cristalino,leve,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
0a836d97-9f12-4074-b58e-e057f82393de,e36acfdc-e6c2-46e1-8ab5-576b8308808d,2025-12-01,True,cristalino,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
d8285f54-8c01-45a5-af66-ed798bdefac9,3420384d-9061-4c27-aa52-57c917f745b4,2025-01-22,False,cristalino,normal,nerviosismo,True,2025-01-22,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
60840a87-3901-4d9e-8aa5-a222c2fa7b61,3420384d-9061-4c27-aa52-57c917f745b4,2025-02-11,False,turbio,leve,monta_a_otras,True,2025-02-11,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
3db57e19-4e16-44bf-ad8c-8901339bc3ea,3420384d-9061-4c27-aa52-57c917f745b4,2025-03-03,False,seco,normal,olfatea,True,2025-03-03,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
5487b29f-ff29-42bf-8127-548be6617df1,3420384d-9061-4c27-aa52-57c917f745b4,2025-03-22,False,turbio,leve,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
7558e229-6332-42fa-8ec5-6393997823a2,3420384d-9061-4c27-aa52-57c917f745b4,2025-04-11,True,seco,normal,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
fd6d670d-d40b-4ba3-a5f2-5d04265b1482,3420384d-9061-4c27-aa52-57c917f745b4,2025-04-29,False,seco,normal,mugido,True,2025-04-29,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
cd744352-4d6f-4a0b-b143-c6e35b7a3a24,3420384d-9061-4c27-aa52-57c917f745b4,2025-05-20,True,cristalino,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
afb6eb32-00e7-45f1-a1a9-34c3754a1256,3420384d-9061-4c27-aa52-57c917f745b4,2025-06-09,False,turbio,alta,lame_genitales,True,2025-06-09,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
ed142c67-947f-4dbd-9bff-8f584840c9d2,3420384d-9061-4c27-aa52-57c917f745b4,2025-06-30,False,turbio,alta,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
3c89b283-1cef-4640-8a59-ed35aae1c623,3420384d-9061-4c27-aa52-57c917f745b4,2025-07-18,True,seco,normal,lame_genitales,True,2025-07-18,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
51dbeef5-4c71-47c7-bda1-839b528f6ba4,3420384d-9061-4c27-aa52-57c917f745b4,2025-08-06,True,cristalino,alta,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
6408e072-7d5e-4cf8-93b0-6fbd509edb4d,3420384d-9061-4c27-aa52-57c917f745b4,2025-08-24,False,turbio,leve,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
73e7e4a9-af4c-4986-9092-76356fd6ce93,3420384d-9061-4c27-aa52-57c917f745b4,2025-09-10,True,seco,alta,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
59455458-15ca-4401-ad56-b049a0ecb6b8,3420384d-9061-4c27-aa52-57c917f745b4,2025-09-27,True,cristalino,normal,olfatea,True,2025-09-27,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
b816ee56-4050-48b6-9ee0-0b3dc604c298,3420384d-9061-4c27-aa52-57c917f745b4,2025-10-15,False,seco,normal,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
b66f6fda-ee44-431a-81e3-aabac5cffb81,3420384d-9061-4c27-aa52-57c917f745b4,2025-11-03,True,cristalino,normal,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
708ec611-a167-43fa-95e7-656b69c8c79c,3420384d-9061-4c27-aa52-57c917f745b4,2025-11-24,False,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
2c542aad-8767-461d-ae8b-fc643ce4549a,3420384d-9061-4c27-aa52-57c917f745b4,2025-12-12,False,cristalino,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
38bad3db-ffba-4c34-9ee6-8fb1d7a2aac1,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-03-20,True,turbio,alta,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
c38110f1-a012-439f-a5ee-58e33339841b,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-04-10,False,cristalino,normal,mugido,True,2025-04-10,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
ef511417-e043-4117-904a-2b88b456810e,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-05-03,False,turbio,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
02b7b348-05df-44a9-a52f-ff4c06c5d617,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-05-24,False,turbio,normal,mugido,True,2025-05-24,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
3773368e-ec57-46f0-a9e2-eb034d3fada4,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-06-14,True,cristalino,normal,inquietud,True,2025-06-14,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
6e5ee6de-76c0-4931-b20d-167134aa67e6,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-07-09,False,turbio,leve,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
b28159e5-2e72-4537-a2a5-5286151768f8,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-08-02,True,seco,normal,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
131f8d71-1ab6-4d6a-b69d-9031bc1db24f,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-08-27,False,cristalino,alta,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
6b4a1179-7c76-4ced-a56e-7325d84ca99a,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-09-20,False,turbio,alta,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
e007548d-5871-4b45-bb0a-e06a6497ecce,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-10-15,False,cristalino,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
2a0d42f3-cc17-48f3-b193-dcce527d731b,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-11-09,True,cristalino,alta,mugido,True,2025-11-09,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
3f379dc7-6943-4c42-bf87-57307d74f254,47b6f7b6-bb34-43dd-9547-fe30da858da1,2025-12-04,False,turbio,alta,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
9819ae8d-7345-4880-bc78-09888f9967db,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-04-07,True,turbio,leve,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
1f7ce5f7-d5d4-45d4-950c-724d5bdfcae2,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-04-27,False,seco,leve,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
2ecdffb4-5fa3-492b-8907-dcb8ca8b65ce,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-05-15,True,turbio,alta,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
4889d9cd-2439-4e59-b1d9-40d9489664dd,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-06-04,False,seco,leve,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
acc242e7-337a-47cb-ab8e-7f00c79cc9b2,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-06-24,True,cristalino,normal,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
a67d0b78-f6a7-446e-8be0-aeeee5437c43,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-07-15,False,seco,alta,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
d746c937-2d61-4d60-80f9-26d4565b69a5,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-08-04,True,seco,leve,mugido,True,2025-08-04,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
7f71ed2e-ab2c-4840-a8a1-6d70a9db2c97,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-08-25,True,turbio,normal,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
5be83d85-163e-45d2-a19a-39425457e476,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-09-14,False,seco,alta,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
9ac2c0be-a279-4b5a-af63-3dc1691cb5c6,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-10-05,False,turbio,leve,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
1deb693c-ae04-48fe-a9c5-1d4d6a51e35c,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-10-25,False,cristalino,normal,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
8451f6bd-e065-4401-a16f-f9b0938985fa,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-11-14,True,seco,leve,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
cd76c0cd-1172-478a-9dc8-924c25a1088e,c29c51d0-1a28-48c5-be04-9a19caf32a55,2025-12-02,False,turbio,leve,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
19b60fc3-b28d-49a0-8e81-1f4b9ab7b3ed,973ecddc-f079-4ef4-8748-0ade370c7713,2025-05-31,True,seco,normal,mugido,True,2025-05-31,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
eede5e79-d43a-4425-9434-d7bf5a8e9f6d,973ecddc-f079-4ef4-8748-0ade370c7713,2025-06-22,False,cristalino,alta,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
f494ff00-047a-4334-bf97-66f016127513,973ecddc-f079-4ef4-8748-0ade370c7713,2025-07-13,False,cristalino,normal,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
5d31236d-eea4-4a81-956a-9195eaa0de40,973ecddc-f079-4ef4-8748-0ade370c7713,2025-08-07,False,turbio,leve,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
4e2cc251-d954-4bb4-9e6d-62ca14026bac,973ecddc-f079-4ef4-8748-0ade370c7713,2025-08-28,True,turbio,alta,lame_genitales,True,2025-08-28,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
a45e4652-bb12-433b-9d81-b4a42410e95e,973ecddc-f079-4ef4-8748-0ade370c7713,2025-09-18,True,cristalino,leve,nerviosismo,True,2025-09-18,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
658306b3-79bc-4120-94b6-022eca7c51b3,973ecddc-f079-4ef4-8748-0ade370c7713,2025-10-11,True,seco,alta,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
1ce0869e-4174-48b6-b6e2-09c6a9a08634,973ecddc-f079-4ef4-8748-0ade370c7713,2025-11-05,False,seco,leve,mugido,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
95fc5840-005a-4f04-ac07-ffc1af1c4162,973ecddc-f079-4ef4-8748-0ade370c7713,2025-11-27,False,seco,leve,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
63da5fc6-9a25-4ee3-a19b-648fd6b48261,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-02-10,True,cristalino,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
21af7e54-7835-42bc-af6a-e48e606a922f,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-03-05,False,seco,normal,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
6290216d-bd84-4f9b-ab9f-729470923b68,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-03-29,True,seco,leve,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
eb88c91b-22b0-4b6f-a7cd-e07376079348,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-04-22,True,turbio,alta,inquietud,True,2025-04-22,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
92e6462c-f53d-40ca-be69-ce8992528bbd,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-05-12,True,seco,alta,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
9526a42c-83e7-4b6e-b53e-8e51bd0802ca,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-06-03,False,turbio,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
aa8c3609-14bd-48e2-a338-d406d0129cea,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-06-24,True,seco,alta,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
