id,cattle_id,event_type,disease_name,medicine_name,application_date,administration_route,next_dose_date,treatment_end_date,dosage,veterinarian_name,notes,created_at,updated_at
1511de91-ebef-4235-a66f-4c6790b92923,c1d4657c-67e4-407c-9dfe-c1f4277d218c,vaccine,,Oxitetraciclina,2025-11-29,other,2026-02-15,,5 ml,Dr. López González,,2025-12-14 22:33:42.601696,2025-12-14 22:33:42.601696
8c498862-7d3b-45f9-a634-67ee0b7b908a,c1d4657c-67e4-407c-9dfe-c1f4277d218c,vaccine,,Ivermectina,2025-09-08,oral,2026-02-10,,5 ml,Dr. López González,,2025-12-14 22:33:42.601696,2025-12-14 22:33:42.601696
3d8749d9-dc2a-403b-b66a-c850e8f70b76,c1d4657c-67e4-407c-9dfe-c1f4277d218c,treatment,Rabia,Ivermectina,2024-12-26,intramuscular,,,6 ml,Dr. Rodríguez Pérez,Caso idea madre rafael.,2025-12-14 22:33:42.601696,2025-12-14 22:33:42.601696
07cad888-6ca7-49bf-b76c-5cb07433aaa6,c1d4657c-67e4-407c-9dfe-c1f4277d218c,treatment,Brucelosis,Oxitetraciclina,2024-02-10,intramuscular,,2024-02-27,2 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.601696,2025-12-14 22:33:42.601696
e2b70407-768a-41d3-96fd-f0897cfdad90,af9ec04f-ff57-4861-a1f9-bdb6d603661b,checkup,,,2025-05-21,,,,,Dra. Martínez Silva,Dirección quizá diciembre muy san viene.,2025-12-14 22:33:42.601696,2025-12-14 22:33:42.601696
2994aff7-5349-4182-95ce-76ae6270070f,af9ec04f-ff57-4861-a1f9-bdb6d603661b,vaccine,,Complejo B,2025-05-24,intravenous,2025-10-24,,10 ml,Dra. Martínez Silva,Ministerio congreso estructura.,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
164e2b3c-2743-478e-893b-94e8fcc14591,af9ec04f-ff57-4861-a1f9-bdb6d603661b,vaccine,,Ivermectina,2020-05-28,intramuscular,,,10 ml,Dra. Hernández Ruiz,Momentos autor empresas conciencia.,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
e3606d24-fd20-4e45-ae9d-e7967b4ef255,af9ec04f-ff57-4861-a1f9-bdb6d603661b,treatment,Diarrea,Antiparasitario,2021-12-06,other,,,7 ml,Dr. López González,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
d0a9d81a-be0f-45a0-83fa-40a42346473c,af9ec04f-ff57-4861-a1f9-bdb6d603661b,vaccine,,Complejo B,2025-08-02,subcutaneous,2026-01-23,,10 ml,Dr. Rodríguez Pérez,Total explicó tuvo.,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
67eddfd4-6fd6-4aaf-a00f-6761a3f9c50e,af9ec04f-ff57-4861-a1f9-bdb6d603661b,treatment,Rabia,Complejo B,2022-01-13,intravenous,,2022-01-30,7 ml,Dr. López González,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
a5a690fc-131c-4137-aae6-a15ab68227ec,af9ec04f-ff57-4861-a1f9-bdb6d603661b,treatment,Tuberculosis,Antiparasitario,2020-05-31,intramuscular,,2020-06-30,10 ml,Dr. García López,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
327796b0-95de-4f4c-a972-fe15b0f09c7e,c11a6782-c667-4196-9afa-2411ef97c102,treatment,Rabia,Ivermectina,2020-08-20,intravenous,,2020-09-04,9 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
77c3ffd9-2f74-407e-8bd2-1c9ce8a88316,c11a6782-c667-4196-9afa-2411ef97c102,vaccine,,,2021-12-05,,,,,Dr. López González,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
a805d032-a70f-49f4-8f9f-a3eee2a0c802,c11a6782-c667-4196-9afa-2411ef97c102,other,,,2023-05-21,,,,,Dra. Hernández Ruiz,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
a0f738c8-670b-4077-a49a-19c49d43f5ee,c11a6782-c667-4196-9afa-2411ef97c102,vaccine,,Oxitetraciclina,2023-09-03,other,,,2 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
48cb04db-f05d-4591-975d-704b6ff4ea86,c11a6782-c667-4196-9afa-2411ef97c102,treatment,Diarrea,Oxitetraciclina,2020-08-29,intravenous,,,7 ml,Dr. García López,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
66d9b943-c023-4332-8e45-a9167b9b429c,c11a6782-c667-4196-9afa-2411ef97c102,vaccine,,Antiparasitario,2022-08-31,topical,,,7 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
6365ba0a-18ff-45db-80e5-20ef5606d0f0,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Vitamina A,2018-10-21,intravenous,2019-04-02,,4 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
7e1d9e7c-230e-44fc-9074-9eeaf2176cf2,66377d74-2591-4f32-8ba0-53a409b54b87,checkup,,,2018-11-17,,,,,Dra. Hernández Ruiz,Puesto mitad españa cómo torno.,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
b7e7f8d0-6665-4435-b17e-248307ac035a,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Vitamina A,2018-07-20,oral,,,3 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
e5f7c1c4-1c06-4640-a712-22722437d7fc,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Vitamina A,2022-07-20,intravenous,,,5 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.603210,2025-12-14 22:33:42.603210
3aa6a4ac-284f-419c-af55-e3091786fb45,66377d74-2591-4f32-8ba0-53a409b54b87,treatment,Fiebre aftosa,Antiparasitario,2022-05-29,intravenous,,,8 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
ac7c284c-1e32-43c0-9fb7-bb1a8a2b8d70,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Levamisol,2022-09-20,oral,,,5 ml,Dr. García López,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
5ed34649-e60c-4685-a36d-69653193dac5,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Penicilina,2025-03-15,other,,,10 ml,,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
7fe522c1-9370-419a-8f0e-1513db3ad1d3,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Ivermectina,2020-02-19,intramuscular,2020-07-05,,2 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
bd596cc8-9126-47f3-9b70-4c58f1243e18,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Vitamina A,2024-01-20,subcutaneous,2024-05-11,,8 ml,Dra. Hernández Ruiz,Vuelta mantener puedo nacional antonio lo llegar.,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
bfec3458-7e15-4d33-8655-3c2ad32fb47c,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Complejo B,2021-04-28,oral,2021-08-13,,2 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
192f27c0-2708-4948-84bd-7da4a66f2830,66377d74-2591-4f32-8ba0-53a409b54b87,illness,Rabia,,2023-10-27,,,,,Dr. García López,Alguna cultura francia éxito nuestros.,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
baef018f-36bb-4048-9e7d-16b3fcdbe5ba,66377d74-2591-4f32-8ba0-53a409b54b87,treatment,Tuberculosis,Ivermectina,2025-01-31,intravenous,,,6 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
20975fb3-7cbb-4b63-b5e6-83710197b1b8,66377d74-2591-4f32-8ba0-53a409b54b87,vaccine,,Albendazol,2019-05-04,intramuscular,2019-08-23,,5 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
f05ffc91-02ec-4af6-bc87-1b6cbbafbf21,66377d74-2591-4f32-8ba0-53a409b54b87,checkup,,,2019-08-13,,,,,,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
6197b9e4-0a22-4f8c-b17c-37677b15fcfc,b493b4d8-c5e7-4aee-b093-40b74a642975,vaccine,,Levamisol,2024-03-04,intramuscular,2024-04-15,,8 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
7b3e428e-b322-47d2-a671-5ba221e115c8,b493b4d8-c5e7-4aee-b093-40b74a642975,vaccine,,Antiparasitario,2024-12-06,other,2025-05-04,,7 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
2cd74a4e-fc8c-4bc6-b08f-48afaa7ff248,b493b4d8-c5e7-4aee-b093-40b74a642975,illness,Fiebre aftosa,,2025-01-23,,,,,,Ningún razones busca esta le trata amigos ella.,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
66e81ebc-1951-4fe5-bdd9-7e16898b1508,b493b4d8-c5e7-4aee-b093-40b74a642975,vaccine,,Ivermectina,2025-01-29,other,,,2 ml,Dr. Rodríguez Pérez,Menor allí dólares prensa resultado.,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
3ec1c7b3-c494-4bac-af31-bcc8481d9226,b493b4d8-c5e7-4aee-b093-40b74a642975,treatment,Diarrea,Complejo B,2024-02-09,intravenous,,,7 ml,Dr. López González,,2025-12-14 22:33:42.604219,2025-12-14 22:33:42.604219
3e278683-9d1b-405d-882b-32d26730f837,b493b4d8-c5e7-4aee-b093-40b74a642975,treatment,Mastitis,Antiparasitario,2024-07-16,subcutaneous,,2024-08-06,8 ml,Dr. Rodríguez Pérez,Francia decisión propios curso.,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
37533ed2-3d9d-4031-8515-1c5d4a9b1123,b493b4d8-c5e7-4aee-b093-40b74a642975,treatment,Dermatitis,Levamisol,2024-08-08,intravenous,,2024-08-25,4 ml,Dr. López González,Niveles régimen madrid respecto quién calidad.,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
94a4ea23-c0cd-46e6-bb9f-2c643fea4a62,b493b4d8-c5e7-4aee-b093-40b74a642975,vaccine,,Antiparasitario,2025-06-20,intramuscular,2025-12-16,,8 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
f710caf5-0a68-4574-a4b0-79eca04c2583,b493b4d8-c5e7-4aee-b093-40b74a642975,vaccine,,Albendazol,2024-07-12,intramuscular,2024-12-12,,3 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
6e6241cd-3c1f-491e-aba0-ffacff426dec,b493b4d8-c5e7-4aee-b093-40b74a642975,checkup,,,2024-04-16,,,,,Dra. Martínez Silva,Presenta educación pues proceso demás niños opinión.,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
9030bebe-905a-45a9-b534-6c253c161f74,b493b4d8-c5e7-4aee-b093-40b74a642975,treatment,,Antiparasitario,2024-01-20,subcutaneous,,2024-02-11,5 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
c9a90390-1f4f-4645-aade-12f544343011,b493b4d8-c5e7-4aee-b093-40b74a642975,treatment,Fiebre aftosa,Ivermectina,2024-07-05,other,,2024-07-23,9 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
40ab4e10-671e-4af2-a613-8b105a8fb3ae,b493b4d8-c5e7-4aee-b093-40b74a642975,checkup,,,2025-01-14,,,,,Dr. López González,Vino ocasiones mayo cuadro.,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
d339289e-4d8e-40e1-bac1-25612546346c,b493b4d8-c5e7-4aee-b093-40b74a642975,treatment,Rabia,,2024-06-16,,,2024-06-28,,Dra. Martínez Silva,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
d3dac47b-1d10-420b-b1dc-e762ae727cdf,9ca2bc52-6813-4f96-affc-8fe295c33faa,checkup,,,2022-02-21,,,,,Dra. Martínez Silva,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
43b52a8f-1445-47c7-8d7a-00b0977df06c,9ca2bc52-6813-4f96-affc-8fe295c33faa,surgery,,,2024-01-01,,,,,Dr. López González,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
cd76f7a7-bd20-4411-a4ce-b8117e568107,9ca2bc52-6813-4f96-affc-8fe295c33faa,checkup,,,2019-04-02,,,,,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
491a0e58-2574-4dd1-a11b-49ad22bc20ce,9ca2bc52-6813-4f96-affc-8fe295c33faa,checkup,,,2020-10-14,,,,,Dra. Martínez Silva,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
ef803592-2aed-4221-be7a-a8d14c0c7e70,9ca2bc52-6813-4f96-affc-8fe295c33faa,checkup,,,2018-10-17,,,,,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
d00f5773-fea3-4653-ad98-e28f2bcdd3c0,9ca2bc52-6813-4f96-affc-8fe295c33faa,vaccine,,Vitamina A,2023-07-01,subcutaneous,,,5 ml,Dr. López González,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
e70dc991-5c98-4527-8fff-383d466fbe30,9ca2bc52-6813-4f96-affc-8fe295c33faa,treatment,,Oxitetraciclina,2021-06-13,other,,,2 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
b51d3c68-b594-4a19-be66-4fa893565a9f,9ca2bc52-6813-4f96-affc-8fe295c33faa,vaccine,,Levamisol,2020-04-10,other,2020-05-24,,7 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
4270299b-d86c-42a0-ac5d-b49fa5bd3059,9ca2bc52-6813-4f96-affc-8fe295c33faa,treatment,Fiebre aftosa,Complejo B,2025-07-28,oral,,,1 ml,Dra. Hernández Ruiz,Verdad ayer ellos pero cultural unión sabe.,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
cca2b91f-921a-4807-9731-f5e0209e9923,9ca2bc52-6813-4f96-affc-8fe295c33faa,treatment,Parasitosis,Ivermectina,2018-10-21,intramuscular,,2018-11-04,7 ml,,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
cab5bc43-104a-47f8-aa37-17fd8732ca3a,9ca2bc52-6813-4f96-affc-8fe295c33faa,treatment,Neumonía,Oxitetraciclina,2021-07-15,topical,,2021-08-11,10 ml,,Compañía mujeres éste tenido incluso cómo público tiene.,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
438cdeba-f724-49d8-8d18-8f586d6b7e8e,9ca2bc52-6813-4f96-affc-8fe295c33faa,checkup,,,2023-06-28,,,,,Dra. Martínez Silva,,2025-12-14 22:33:42.605252,2025-12-14 22:33:42.605252
645acd46-a45a-4da7-8f94-47018cfd4c52,9ca2bc52-6813-4f96-affc-8fe295c33faa,treatment,Tuberculosis,Ivermectina,2021-08-27,intramuscular,,2021-09-26,2 ml,Dr. García López,Cuatro niños esas pie palabra.,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
e64955ba-eba2-4627-8c5b-fe016b1ba069,9340d3ed-ba56-413a-8e35-48fead3647b8,surgery,,,2022-08-30,,,,,Dr. López González,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
6431b3d6-0e01-4612-95b1-300173668cca,9340d3ed-ba56-413a-8e35-48fead3647b8,treatment,Dermatitis,Vitamina A,2023-12-27,intramuscular,,,9 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
d873b621-cbc3-48a5-b05e-a58ad6e5ba1e,9340d3ed-ba56-413a-8e35-48fead3647b8,checkup,,,2023-10-28,,,,,,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
4375acd5-69f0-41e8-a748-a3b80a0c833a,9340d3ed-ba56-413a-8e35-48fead3647b8,checkup,,,2022-03-06,,,,,Dra. Hernández Ruiz,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
df67efdf-7053-4b1f-9a6a-898748b20b4b,9340d3ed-ba56-413a-8e35-48fead3647b8,checkup,,,2023-02-22,,,,,Dr. García López,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
7316ac65-4d0a-4015-98e6-1a7f71c0dd8a,9340d3ed-ba56-413a-8e35-48fead3647b8,vaccine,,Complejo B,2021-11-30,oral,2022-01-25,,7 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
e018fe6c-c097-401b-99b5-c79281ff9e40,9340d3ed-ba56-413a-8e35-48fead3647b8,vaccine,,Antiparasitario,2022-08-05,intravenous,,,2 ml,Dr. García López,Armas popular encuentra.,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
54b93250-68c6-4666-9cd2-0729c5329e21,9340d3ed-ba56-413a-8e35-48fead3647b8,vaccine,,Albendazol,2025-03-13,other,2025-09-03,,4 ml,Dr. López González,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
f29de959-e0bf-45c3-9b13-e0433c5e0b6c,9340d3ed-ba56-413a-8e35-48fead3647b8,treatment,Brucelosis,Penicilina,2025-12-03,intramuscular,,,10 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
e374d4dd-34f2-4bda-acc6-dd7741478a7d,9340d3ed-ba56-413a-8e35-48fead3647b8,vaccine,,Oxitetraciclina,2024-11-05,intravenous,,,7 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
567bc0ab-c048-4623-9f4b-190fea178f9e,9340d3ed-ba56-413a-8e35-48fead3647b8,treatment,Parasitosis,Complejo B,2024-04-12,topical,,2024-05-03,9 ml,Dr. López González,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
c1b7bdba-0f8e-48d9-88f6-398017718428,9340d3ed-ba56-413a-8e35-48fead3647b8,treatment,Tuberculosis,Levamisol,2024-05-14,other,,,6 ml,Dra. Martínez Silva,Él primer universidad no seguridad tema.,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
1eff5ecd-5a3c-4ea0-8aed-0711a3a749c6,9340d3ed-ba56-413a-8e35-48fead3647b8,treatment,Neumonía,Vitamina A,2023-09-02,other,,,1 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
a1c2282f-2b48-422e-8106-37472cd816c1,9340d3ed-ba56-413a-8e35-48fead3647b8,checkup,,,2022-05-25,,,,,Dr. Rodríguez Pérez,Sean larga cuya.,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
81378f56-daa8-4a48-be69-835d110463fd,9340d3ed-ba56-413a-8e35-48fead3647b8,treatment,Fiebre aftosa,Ivermectina,2023-05-01,subcutaneous,,2023-05-21,9 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
24ff7f44-2641-4ddc-b0cd-b44d5ab660eb,9ff76a45-328d-468a-942f-15e2b018431b,treatment,Neumonía,Levamisol,2025-10-18,intravenous,,2025-11-09,7 ml,Dr. López González,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
174ebe5f-9e49-42b2-b20b-728fb8b5a711,9ff76a45-328d-468a-942f-15e2b018431b,illness,Brucelosis,,2023-06-04,,,,,,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
ae03369a-67c7-40ce-8d8d-b7003e39f4a8,9ff76a45-328d-468a-942f-15e2b018431b,checkup,,,2021-01-29,,,,,Dr. López González,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
d628e30b-75b2-42f1-8401-604b509ec67b,9ff76a45-328d-468a-942f-15e2b018431b,vaccine,,Penicilina,2023-12-20,oral,,,6 ml,Dr. López González,,2025-12-14 22:33:42.606261,2025-12-14 22:33:42.606261
72875204-10b4-437e-9311-bb64936b3962,9ff76a45-328d-468a-942f-15e2b018431b,checkup,,,2022-01-13,,,,,Dra. Martínez Silva,Queda realidad alguna.,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
cf461aac-ff02-4124-b4c6-6f99595da260,9ff76a45-328d-468a-942f-15e2b018431b,treatment,Rabia,Complejo B,2023-08-10,intravenous,,,4 ml,Dr. López González,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
d29f1335-17f3-4ebd-9d3f-cea722687c26,9ff76a45-328d-468a-942f-15e2b018431b,vaccine,,Penicilina,2020-12-21,subcutaneous,,,8 ml,Dr. García López,Ahora pregunta seguir posibilidades presenta.,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
a2b6ed7e-2d0a-4ba9-aa3b-929d70dee05c,9ff76a45-328d-468a-942f-15e2b018431b,illness,Rabia,,2019-08-20,,,,,Dra. Martínez Silva,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
6eda0004-a10e-4997-baf6-026becae9027,9ff76a45-328d-468a-942f-15e2b018431b,vaccine,,Complejo B,2021-11-06,intramuscular,,,6 ml,Dr. García López,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
533cba96-a922-4dee-ae96-8bc6f8271db5,9ff76a45-328d-468a-942f-15e2b018431b,treatment,Fiebre aftosa,Levamisol,2023-02-12,topical,,2023-02-24,4 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
adea7034-1910-43b9-8618-fc593d02ad1a,9ff76a45-328d-468a-942f-15e2b018431b,treatment,Mastitis,,2018-11-30,,,,,Dr. López González,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
87c4718e-fb95-45ea-814c-f950f418a01d,9ff76a45-328d-468a-942f-15e2b018431b,vaccine,,Vitamina A,2021-07-28,subcutaneous,2021-10-06,,9 ml,Dra. Hernández Ruiz,Dice valores peso produce.,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
5106037f-4d3c-491d-8ae7-43e893d1cf7d,9ff76a45-328d-468a-942f-15e2b018431b,vaccine,,Vitamina A,2022-10-26,other,2023-02-17,,5 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
abfcb981-60d7-4138-ae83-470d35404aeb,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,treatment,Tuberculosis,Levamisol,2022-08-19,intravenous,,,10 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
8dc225d1-5b27-4ec8-b647-1af8983eb277,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,treatment,Diarrea,Ivermectina,2024-09-18,oral,,,2 ml,Dr. López González,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
51124c0d-5b4a-4aa4-8821-13049a7ef1b1,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,checkup,,,2025-09-28,,,,,Dr. García López,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
27b03a0a-f4d2-4020-a79d-d658031ee7f3,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,vaccine,,Ivermectina,2023-05-10,intravenous,2023-10-01,,9 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
6b56219d-6e13-4629-b3cb-4e69ec2ee93b,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,checkup,,,2022-08-07,,,,,,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
5d81c718-f6c6-4677-94c2-d6142736fe54,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,checkup,,,2023-12-20,,,,,Dr. Rodríguez Pérez,Podría dónde martín octubre poco decisión.,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
d801c58c-67f0-4977-9f60-6ba230ee5b3a,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,treatment,Mastitis,Vitamina A,2024-05-27,oral,,,2 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
803de590-8690-4433-b325-555e1c1b884b,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,vaccine,,Oxitetraciclina,2022-11-13,subcutaneous,2023-01-26,,6 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
75a6b7a5-cd53-49c8-ad66-e1abda9dfcc4,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,vaccine,,Antiparasitario,2024-07-16,subcutaneous,2024-10-30,,8 ml,Dr. García López,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
b95caf5d-a46b-4c61-803e-9a7f6e25b213,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,injury,,,2025-03-30,,,,,Dra. Hernández Ruiz,,2025-12-14 22:33:42.607263,2025-12-14 22:33:42.607263
f1f95a47-9e14-48fe-8d6f-9d5d11b9e1c9,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,treatment,Fiebre aftosa,Antiparasitario,2023-11-02,oral,,2023-11-19,4 ml,Dr. García López,Cine duda carácter figura través.,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
bd324081-7e9c-48a7-bb5b-1d15fc29cdf6,8c0050e4-a0ed-43de-9e9f-07a64dd7c52b,vaccine,,Albendazol,2023-01-29,topical,2023-04-17,,10 ml,,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
ae1f42d1-0248-495a-90ec-83bf23165a96,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,treatment,Mastitis,Complejo B,2022-08-29,intravenous,,2022-09-24,10 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
a6ba9c5c-a183-4876-a3b2-915b5bd05d8b,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,vaccine,,Vitamina A,2022-06-26,oral,,,7 ml,,Ejemplo puedo costa contrario futuro precisamente habla.,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
c16856bd-f9fc-40b4-bd5d-95fbe55f7a1a,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,vaccine,,Complejo B,2025-11-20,intravenous,,,6 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
eeffd1a0-af05-47c4-91f6-5b8c9aad18ca,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,vaccine,,Albendazol,2024-10-17,topical,2025-01-15,,9 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
28822061-71dc-4870-bfdd-4a0b533b6e83,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,treatment,Fiebre aftosa,Penicilina,2024-03-16,intravenous,,,4 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
6a37f01e-f7f9-49c3-a0cf-b7722310abdc,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,vaccine,,Levamisol,2024-01-09,intravenous,,,8 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
a1af2299-3638-43ca-81bc-8f5456e0318f,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,vaccine,,Vitamina A,2022-09-05,topical,2023-01-25,,2 ml,,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
